0,285,1245,0,345
1,286,1241,0,348
2,282,1243,0,348
3,283,1243,0,353
4,282,1251,0,11
5,277,1255,0,15
6,276,1256,0,22
7,273,1259,0,21
8,274,1254,0,29
9,272,1261,0,37
10,269,1266,0,47
11,273,1277,0,53
12,279,1286,0,52
13,283,1278,0,67
14,271,1279,0,54
15,265,1282,0,59
16,261,1289,0,59
17,260,1293,0,60
18,260,1296,0,54
19,258,1299,0,50
20,255,1302,0,50
21,253,1302,0,46
22,251,1301,0,50
23,251,1304,0,51
24,251,1307,0,54
25,248,1311,0,57
26,247,1312,0,62
27,246,1311,0,62
28,246,1313,0,59
29,246,1310,0,57
30,245,1305,0,52
31,244,1307,0,44
32,244,1304,0,41
33,244,1305,0,41
34,244,1306,0,40
35,242,1306,0,39
36,243,1307,0,42
37,242,1309,0,43
38,240,1310,0,43
39,240,1311,0,39
40,241,1309,0,29
41,240,1308,0,33
42,240,1310,0,29
43,239,1314,0,33
44,236,1315,0,33
45,235,1314,0,27
46,239,1314,0,25
47,238,1312,0,29
48,237,1313,0,24
49,236,1315,0,27
50,235,1315,0,29
51,233,1316,0,31
52,231,1316,0,34
53,228,1318,0,32
54,227,1318,0,32
55,224,1319,0,31
56,224,1320,0,29
57,224,1319,0,28
58,225,1319,0,28
59,225,1319,0,29
60,224,1318,0,35
61,221,1318,0,33
62,220,1316,0,37
63,220,1316,0,38
64,220,1316,0,37
65,221,1317,0,36
66,218,1319,0,35
67,218,1319,0,34
68,218,1319,0,34
69,222,1317,0,34
70,224,1317,0,31
71,224,1318,0,33
72,223,1318,0,34
73,223,1318,0,34
74,223,1317,0,35
75,223,1318,0,36
76,223,1318,0,37
77,223,1318,0,37
78,223,1318,0,35
79,222,1318,0,35
80,222,1318,0,36
81,222,1318,0,35
82,222,1318,0,34
83,222,1317,0,33
84,221,1317,0,33
85,221,1317,0,33
86,220,1318,0,32
87,220,1318,0,34
88,219,1318,0,34
89,220,1317,0,34
90,220,1317,0,35
91,220,1318,0,35
92,219,1318,0,34
93,221,1318,0,35
94,222,1318,0,36
95,224,1319,0,36
96,225,1318,0,34
97,225,1318,0,36
98,225,1317,0,37
99,226,1317,0,34
100,226,1316,0,31
101,227,1317,0,30
102,228,1317,0,32
103,228,1317,0,31
104,229,1317,0,30
105,229,1318,0,29
106,228,1318,0,27
107,228,1317,0,31
108,228,1317,0,30
109,228,1317,0,30
110,227,1317,0,29
111,227,1317,0,29
112,227,1316,0,31
113,227,1316,0,31
114,226,1317,0,31
115,225,1316,0,33
116,224,1317,0,35
117,224,1317,0,33
118,223,1317,0,36
119,223,1318,0,34
120,223,1318,0,33
121,222,1319,0,32
122,222,1319,0,33
123,223,1318,0,33
124,222,1320,0,29
125,221,1319,0,35
126,222,1318,0,30
127,222,1318,0,31
128,222,1319,0,31
129,221,1318,0,31
130,221,1319,0,31
131,221,1319,0,31
132,222,1319,0,31
133,221,1319,0,30
134,221,1319,0,30
135,222,1319,0,31
136,222,1319,0,30
137,223,1319,0,31
138,222,1319,0,31
139,221,1320,0,29
140,221,1320,0,28
141,221,1321,0,26
142,221,1320,0,27
143,221,1320,0,28
144,220,1320,0,28
145,220,1320,0,30
146,221,1319,0,33
147,221,1319,0,34
148,220,1319,0,34
149,220,1319,0,34
150,219,1319,0,33
151,219,1319,0,32
152,220,1319,0,32
153,220,1318,0,33
154,220,1319,0,33
155,220,1319,0,34
156,219,1319,0,33
157,220,1319,0,32
158,220,1319,0,33
159,220,1319,0,33
160,221,1319,0,33
161,221,1319,0,32
162,220,1319,0,34
163,220,1320,0,31
164,220,1320,0,33
165,220,1319,0,32
166,221,1319,0,33
167,221,1319,0,35
168,222,1318,0,33
169,223,1318,0,33
170,224,1317,0,35
171,225,1316,0,32
172,228,1314,0,27
173,233,1310,0,29
174,234,1311,0,28
175,233,1313,0,28
176,232,1313,0,29
177,232,1314,0,29
178,232,1315,0,28
179,232,1314,0,28
180,231,1313,0,29
181,231,1314,0,30
182,232,1313,0,29
183,233,1313,0,31
184,233,1313,0,31
185,232,1314,0,30
186,232,1315,0,29
187,231,1315,0,29
188,231,1316,0,29
189,232,1314,0,27
190,232,1316,0,29
191,232,1316,0,29
192,232,1315,0,28
193,232,1315,0,27
194,231,1316,0,29
195,231,1316,0,29
196,232,1318,0,29
197,231,1319,0,23
198,231,1319,0,22
199,230,1319,0,21
200,231,1318,0,24
201,231,1317,0,26
202,230,1317,0,25
203,230,1318,0,24
204,228,1320,0,24
205,225,1320,0,29
206,221,1321,0,33
207,220,1320,0,38
208,219,1320,0,36
209,219,1320,0,37
210,218,1320,0,33
211,217,1321,0,31
212,215,1322,0,30
213,215,1322,0,28
214,216,1322,0,28
215,215,1321,0,27
216,215,1321,0,30
217,215,1320,0,33
218,218,1318,0,45
219,220,1316,0,39
220,223,1314,0,36
221,226,1312,0,40
222,229,1311,0,43
223,231,1313,0,39
224,233,1314,0,27
225,231,1317,0,27
226,230,1316,0,26
227,229,1318,0,31
228,230,1318,0,27
229,229,1317,0,31
230,228,1316,0,33
231,230,1310,0,34
232,233,1311,0,34
233,231,1308,0,34
234,231,1307,0,33
235,231,1306,0,32
236,232,1306,0,30
237,235,1306,0,21
238,238,1306,0,11
239,238,1307,0,14
240,239,1308,0,20
241,238,1307,0,29
242,239,1303,0,22
243,239,1303,0,20
244,240,1304,0,16
245,240,1305,0,11
246,238,1307,0,356
247,235,1309,0,352
248,234,1309,0,353
249,233,1308,0,354
250,232,1307,0,354
251,228,1307,0,350
252,227,1306,0,341
253,226,1307,0,342
254,223,1307,0,340
255,223,1307,0,327
256,223,1308,0,337
257,222,1308,0,335
258,224,1310,0,325
259,231,1323,0,296
260,222,1306,0,330
261,222,1306,0,332
262,218,1304,0,339
263,217,1303,0,336
264,219,1303,0,329
265,218,1303,0,336
266,219,1303,0,334
267,219,1302,0,335
268,218,1303,0,337
269,216,1302,0,341
270,218,1302,0,339
271,218,1302,0,338
272,218,1302,0,337
273,218,1302,0,339
274,218,1302,0,338
275,218,1302,0,340
276,218,1303,0,340
277,218,1302,0,338
278,217,1302,0,338
279,217,1303,0,339
280,216,1302,0,331
281,215,1301,0,329
282,214,1301,0,327
283,214,1301,0,329
284,215,1301,0,329
285,214,1300,0,329
286,214,1301,0,330
287,214,1301,0,331
288,213,1301,0,330
289,213,1302,0,337
290,213,1302,0,341
291,213,1301,0,327
292,213,1302,0,327
293,213,1302,0,328
294,214,1303,0,336
295,215,1303,0,336
296,216,1303,0,333
297,215,1303,0,339
298,214,1303,0,342
299,215,1303,0,340
300,215,1304,0,343
301,215,1304,0,345
302,215,1304,0,346
303,214,1303,0,343
304,215,1303,0,344
305,215,1303,0,343
306,214,1303,0,345
307,214,1303,0,346
308,214,1302,0,344
309,215,1302,0,339
310,215,1302,0,337
311,215,1303,0,343
312,214,1303,0,342
313,215,1302,0,343
314,215,1302,0,342
315,215,1303,0,342
316,214,1302,0,343
317,214,1302,0,343
318,214,1302,0,341
319,214,1302,0,342
320,213,1301,0,341
321,214,1302,0,342
322,214,1302,0,336
323,215,1302,0,331
324,215,1302,0,332
325,215,1302,0,335
326,215,1302,0,334
327,216,1302,0,335
328,216,1302,0,336
329,216,1302,0,337
330,215,1302,0,337
331,215,1301,0,337
332,216,1301,0,333
333,215,1300,0,333
334,215,1300,0,333
335,214,1299,0,339
336,210,1295,0,343
337,208,1295,0,345
338,209,1294,0,353
339,209,1293,0,357
340,208,1293,0,0
341,208,1294,0,2
342,209,1293,0,1
343,208,1293,0,359
344,208,1293,0,0
345,209,1294,0,1
346,208,1294,0,359
347,209,1294,0,356
348,210,1294,0,357
349,211,1294,0,356
350,211,1294,0,357
351,212,1295,0,357
352,213,1295,0,357
353,212,1296,0,357
354,213,1295,0,352
355,213,1295,0,353
356,213,1296,0,355
357,212,1296,0,355
358,212,1296,0,354
359,212,1296,0,354
360,212,1296,0,353
361,212,1296,0,351
362,212,1296,0,349
363,211,1296,0,349
364,210,1296,0,350
365,209,1296,0,347
366,209,1296,0,348
367,212,1296,0,344
368,213,1297,0,346
369,211,1297,0,348
370,211,1297,0,348
371,212,1298,0,347
372,210,1298,0,343
373,212,1298,0,339
374,211,1298,0,342
375,212,1298,0,342
376,213,1298,0,340
377,212,1298,0,342
378,211,1297,0,342
379,210,1296,0,342
380,210,1295,0,345
381,211,1295,0,349
382,209,1295,0,349
383,208,1295,0,350
384,209,1295,0,348
385,209,1295,0,346
386,209,1295,0,348
387,212,1295,0,351
388,212,1295,0,349
389,209,1295,0,349
390,208,1295,0,349
391,207,1294,0,348
392,207,1295,0,348
393,208,1295,0,348
394,209,1295,0,348
395,210,1295,0,349
396,211,1295,0,347
397,211,1295,0,347
398,211,1296,0,349
399,211,1296,0,347
400,211,1296,0,347
401,211,1296,0,349
402,212,1296,0,349
403,211,1297,0,349
404,211,1296,0,347
405,212,1296,0,349
406,209,1295,0,346
407,209,1295,0,346
408,208,1295,0,344
409,208,1295,0,348
410,209,1295,0,350
411,210,1295,0,346
412,209,1295,0,342
413,209,1295,0,346
414,208,1294,0,347
415,207,1294,0,347
416,207,1294,0,352
417,208,1294,0,350
418,207,1295,0,350
419,210,1295,0,351
420,209,1295,0,352
421,209,1295,0,351
422,209,1295,0,348
423,208,1295,0,350
424,209,1296,0,352
425,209,1296,0,349
426,209,1297,0,346
427,209,1297,0,343
428,209,1297,0,343
429,209,1297,0,344
430,210,1297,0,343
431,210,1298,0,342
432,210,1297,0,340
433,209,1297,0,340
434,210,1297,0,341
435,210,1297,0,340
436,210,1297,0,338
437,209,1297,0,339
438,210,1297,0,342
439,210,1298,0,342
440,209,1298,0,338
441,210,1298,0,340
442,210,1299,0,341
443,210,1299,0,342
444,210,1299,0,344
445,210,1299,0,341
446,210,1299,0,344
447,210,1300,0,344
448,211,1300,0,346
449,211,1300,0,340
450,210,1300,0,341
451,211,1300,0,344
452,211,1300,0,345
453,212,1301,0,348
454,211,1301,0,348
455,211,1300,0,349
456,212,1301,0,346
457,212,1301,0,343
458,213,1300,0,341
459,212,1300,0,343
460,212,1300,0,337
461,212,1300,0,337
462,212,1300,0,335
463,212,1300,0,336
464,214,1301,0,336
465,214,1301,0,336
466,216,1303,0,335
467,218,1303,0,335
468,219,1303,0,334
469,212,1301,0,336
470,215,1302,0,336
471,218,1303,0,334
472,215,1302,0,336
473,215,1302,0,335
474,213,1300,0,339
475,218,1303,0,332
476,214,1300,0,338
477,212,1300,0,340
478,212,1300,0,338
479,212,1300,0,337
480,213,1300,0,332
481,216,1302,0,334
482,214,1301,0,334
483,216,1302,0,335
484,217,1303,0,336
485,218,1303,0,336
486,219,1304,0,335
487,219,1304,0,335
488,220,1304,0,336
489,220,1304,0,337
490,219,1304,0,335
491,219,1304,0,336
492,219,1304,0,336
493,219,1304,0,335
494,218,1304,0,336
495,218,1304,0,336
496,219,1304,0,336
497,219,1304,0,336
498,219,1304,0,335
499,220,1304,0,335
500,220,1305,0,334
501,220,1305,0,334
502,221,1305,0,334
503,221,1305,0,335
504,222,1305,0,334
505,222,1305,0,334
506,222,1305,0,334
507,222,1305,0,334
508,221,1305,0,333
509,221,1305,0,334
510,221,1305,0,333
511,221,1305,0,333
512,221,1305,0,333
513,221,1305,0,333
514,221,1305,0,334
515,222,1305,0,332
516,222,1305,0,332
517,217,1303,0,332
518,220,1306,0,332
519,218,1304,0,332
520,215,1302,0,333
521,214,1302,0,331
522,215,1302,0,329
523,215,1303,0,328
524,217,1304,0,328
525,217,1304,0,327
526,217,1303,0,328
527,218,1305,0,327
528,217,1305,0,326
529,217,1304,0,324
530,217,1304,0,326
531,217,1305,0,328
532,217,1304,0,329
533,218,1305,0,328
534,219,1305,0,327
535,220,1306,0,330
536,221,1307,0,325
537,221,1306,0,326
538,221,1307,0,330
539,221,1308,0,339
540,223,1309,0,328
541,222,1310,0,327
542,223,1311,0,328
543,222,1309,0,328
544,222,1308,0,321
545,223,1309,0,320
546,223,1308,0,321
547,222,1307,0,321
548,222,1307,0,321
549,222,1307,0,322
550,222,1307,0,323
551,222,1307,0,327
552,222,1307,0,329
553,223,1307,0,324
554,223,1307,0,325
555,222,1307,0,324
556,222,1307,0,325
557,222,1307,0,325
558,222,1307,0,323
559,222,1308,0,322
560,221,1307,0,328
561,220,1307,0,332
562,219,1306,0,331
563,218,1306,0,328
564,217,1305,0,326
565,217,1306,0,325
566,217,1305,0,325
567,217,1306,0,325
568,217,1305,0,325
569,217,1305,0,326
570,217,1305,0,326
571,217,1306,0,326
572,217,1305,0,326
573,217,1305,0,325
574,217,1305,0,326
575,217,1305,0,325
576,217,1305,0,326
577,217,1305,0,326
578,217,1306,0,326
579,217,1306,0,326
580,217,1306,0,327
581,217,1305,0,326
582,217,1305,0,326
583,217,1305,0,325
584,217,1305,0,326
585,217,1305,0,324
586,217,1306,0,324
587,217,1306,0,324
588,217,1306,0,325
589,217,1305,0,325
590,217,1305,0,324
591,217,1305,0,324
592,217,1305,0,324
593,216,1305,0,325
594,216,1305,0,326
595,217,1305,0,326
596,216,1305,0,324
597,216,1305,0,325
598,216,1305,0,323
599,216,1305,0,323
600,217,1305,0,323
601,216,1305,0,323
602,217,1306,0,317
603,216,1304,0,324
604,216,1304,0,327
605,216,1304,0,325
606,216,1304,0,325
607,217,1304,0,324
608,216,1304,0,324
609,217,1304,0,325
610,217,1304,0,324
611,216,1304,0,325
612,217,1304,0,324
613,216,1304,0,327
614,217,1303,0,328
615,217,1303,0,326
616,217,1303,0,327
617,216,1303,0,327
618,216,1303,0,327
619,216,1303,0,329
620,216,1303,0,327
621,215,1303,0,328
622,215,1303,0,329
623,215,1303,0,329
624,215,1303,0,328
625,215,1303,0,327
626,215,1303,0,328
627,215,1303,0,327
628,215,1303,0,327
629,215,1303,0,326
630,215,1303,0,328
631,215,1303,0,328
632,215,1303,0,328
633,215,1304,0,330
634,215,1304,0,329
635,215,1304,0,328
636,215,1304,0,329
637,215,1304,0,328
638,215,1304,0,328
639,215,1304,0,328
640,215,1304,0,327
641,215,1304,0,326
642,215,1304,0,326
643,215,1304,0,326
644,215,1304,0,326
645,215,1304,0,328
646,215,1305,0,325
647,215,1304,0,325
648,214,1304,0,325
649,213,1303,0,324
650,213,1303,0,327
651,213,1303,0,328
652,213,1304,0,325
653,214,1304,0,327
654,213,1303,0,326
655,212,1302,0,328
656,212,1303,0,327
657,212,1302,0,327
658,212,1303,0,327
659,212,1302,0,326
660,212,1302,0,325
661,211,1302,0,325
662,212,1302,0,324
663,212,1302,0,325
664,212,1302,0,324
665,212,1303,0,326
666,213,1303,0,326
667,213,1303,0,326
668,213,1303,0,326
669,212,1302,0,325
670,212,1303,0,325
671,212,1302,0,326
672,213,1302,0,324
673,212,1302,0,324
674,212,1302,0,327
675,211,1302,0,330
676,211,1303,0,334
677,212,1303,0,331
678,210,1302,0,328
679,210,1302,0,325
680,211,1302,0,324
681,212,1303,0,321
682,212,1302,0,320
683,211,1303,0,326
684,212,1303,0,327
685,212,1303,0,329
686,213,1303,0,327
687,213,1303,0,323
688,213,1303,0,327
689,213,1303,0,328
690,213,1303,0,326
691,213,1303,0,327
692,212,1303,0,330
693,212,1303,0,329
694,212,1303,0,328
695,212,1303,0,327
696,212,1304,0,328
697,211,1303,0,323
698,211,1302,0,318
699,209,1300,0,313
700,210,1301,0,317
701,213,1304,0,323
702,213,1304,0,323
703,213,1303,0,324
704,212,1303,0,324
705,212,1304,0,329
706,214,1304,0,326
707,213,1303,0,326
708,213,1303,0,327
709,213,1305,0,328
710,212,1305,0,328
711,213,1305,0,326
712,213,1305,0,324
713,214,1306,0,327
714,213,1305,0,326
715,214,1305,0,326
716,214,1304,0,325
717,214,1304,0,327
718,215,1304,0,324
719,214,1305,0,327
720,215,1306,0,328
721,216,1307,0,326
722,216,1307,0,322
723,215,1305,0,323
724,215,1306,0,324
725,215,1305,0,322
726,215,1305,0,320
727,214,1304,0,319
728,215,1305,0,319
729,216,1306,0,321
730,216,1307,0,327
731,218,1307,0,332
732,220,1307,0,333
733,220,1308,0,339
734,223,1309,0,334
735,226,1309,0,327
